 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.62239177E-11      6.0393320      6.0389230      0.0004090         1
  0.13911095E-10      0.0000000      0.0000000      0.0000000         2
  0.18450155E-10      6.0211334      6.0208408      0.0002926         3
  0.23964111E-10     12.1665875     12.1658606      0.0007269         4
  0.25858899E-10      6.0211337      6.0208411      0.0002926         5
  0.33891246E-10     12.2803567     12.2795671      0.0007896         6
  0.37053653E-10     18.3853687     18.3833882      0.0019805         7
  0.37070565E-10     24.5906638     24.5882024      0.0024614         8
  0.40337074E-10     18.3853681     18.3833877      0.0019805         9
  0.41094511E-10     24.6203386     24.6177194      0.0026192        10
  0.50646900E-10     30.8458579     30.8432468      0.0026111        11
  0.52420990E-10     36.9197222     36.9157843      0.0039379        12
  0.53417933E-10     36.9390309     36.9359480      0.0030829        13
  0.56612750E-10     43.1498823     43.1478867      0.0019956        14
  0.65659817E-10     49.4432269     49.4402959      0.0029310        15
  0.66378199E-10     43.1498638     43.1478682      0.0019956        16
  0.67844633E-10     49.4841089     49.4820906      0.0020183        17
  0.77105425E-10     55.5968517     55.5939156      0.0029361        18
  0.77729811E-10     61.7954736     61.7905332      0.0049404        19
  0.85460640E-10     67.9259961     67.9194709      0.0065252        20
  0.93734124E-10     74.0776589     74.0704595      0.0071995        21
  0.10123431E-09     80.4046380     80.3986100      0.0060279        22
  0.11206958E-09     86.6072346     86.6013645      0.0058700        23
  0.11216772E-09     92.8033817     92.7989170      0.0044647        24
  0.11444381E-09     98.9650857     98.9599206      0.0051651        25
  0.11883022E-09    105.0985405    105.0942403      0.0043002        26
  0.12097439E-09    111.3457465    111.3420435      0.0037030        27
  0.12355886E-09    117.7315527    117.7295540      0.0019987        28
  0.13068397E-09    123.7809930    123.7789338      0.0020593        29
  0.13566698E-09    130.0594520    130.0572985      0.0021535        30
  0.14357190E-09    136.1282177    136.1244255      0.0037922        31
  0.14827344E-09    142.3659686    142.3635205      0.0024482        32
  0.14997789E-09    148.4718155    148.4676265      0.0041890        33
  0.15212704E-09    154.6905737    154.6862862      0.0042874        34
  0.15364038E-09    161.0500757    161.0444147      0.0056609        35
  0.15395829E-09    167.1083752    167.1003894      0.0079858        36
  0.15976554E-09    173.2464820    173.2346537      0.0118283        37
  0.15987985E-09    179.5081744    179.4973873      0.0107871        38
  0.16317164E-09    185.7584872    185.7448306      0.0136566        39
  0.16357445E-09    191.9015495    191.8902500      0.0112995        40
  0.16581133E-09    198.1209484    198.1094608      0.0114876        41
  0.17712148E-09    210.3166710    210.3025972      0.0140738        42
  0.18066453E-09    216.7175665    216.7074545      0.0101119        43
  0.18066463E-09    223.0615571    223.0541686      0.0073885        44
  0.18782908E-09    229.1613819    229.1520213      0.0093606        45
  0.19580524E-09    235.4170265    235.4094543      0.0075723        46
  0.20026413E-09    235.1417373    235.1312546      0.0104827        47
  0.20199415E-09    241.5498516    241.5389376      0.0109139        48
  0.20505630E-09    247.8822007    247.8754155      0.0067852        49
  0.20531044E-09    254.0671398    254.0623517      0.0047881        50
  0.21205313E-09    260.1949196    260.1905457      0.0043740        51
  0.21513398E-09    266.4575516    266.4521981      0.0053535        52
  0.21548564E-09    272.4486265    272.4451086      0.0035179        53
  0.22041687E-09    278.8707337    278.8655611      0.0051726        54
  0.22164341E-09    284.9142086    284.9046550      0.0095535        55
  0.22178831E-09    278.8707328    278.8655601      0.0051727        56
  0.22319616E-09    272.4097438    272.4060309      0.0037129        57
  0.22592135E-09    278.7628094    278.7581954      0.0046140        58
  0.22630289E-09    284.7104015    284.7070532      0.0033483        59
  0.22675530E-09    278.7510524    278.7475080      0.0035444        60
  0.23596653E-09    290.9054763    290.9009374      0.0045390        61
  0.25365971E-09    297.1910925    297.1861342      0.0049583        62
  0.25444688E-09    303.4936766    303.4857958      0.0078808        63
  0.25612145E-09    309.6818303    309.6721611      0.0096692        64
  0.27077151E-09    315.8478416    315.8385803      0.0092614        65
  0.27832045E-09    321.9802113    321.9674151      0.0127962        66
  0.27891877E-09    328.0858175    328.0690783      0.0167392        67
  0.27935074E-09    334.3703142    334.3549901      0.0153241        68
  0.28690825E-09    340.6122854    340.5986800      0.0136054        69
  0.28938409E-09    346.7263464    346.7128597      0.0134867        70
