 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.47900752E-12      6.0249173      6.0244263      0.0004910         1
  0.11196791E-11     12.2728366     12.2715858      0.0012508         2
  0.44469753E-11     18.4349642     18.4330036      0.0019606         3
  0.11739260E-10     24.6546228     24.6521431      0.0024797         4
  0.11854526E-10     30.8196260     30.8171396      0.0024864         5
  0.15980024E-10     24.6546254     24.6521457      0.0024797         6
  0.17781426E-10     30.8763407     30.8745717      0.0017690         7
  0.19548626E-10     37.0320358     37.0293128      0.0027230         8
  0.37324014E-10     43.1011460     43.0967376      0.0044084         9
  0.40623135E-10     49.3805498     49.3751288      0.0054210        10
  0.41256697E-10     55.4521621     55.4461244      0.0060377        11
  0.42274273E-10     61.6981156     61.6924307      0.0056849        12
  0.48865641E-10     67.8445675     67.8352557      0.0093118        13
  0.58577434E-10     61.6981166     61.6924317      0.0056849        14
  0.60833873E-10     68.0073784     68.0017971      0.0055813        15
  0.62354644E-10     74.0918657     74.0848786      0.0069871        16
  0.62674225E-10     68.0057929     68.0002009      0.0055920        17
  0.64115090E-10     74.0233740     74.0183743      0.0049997        18
  0.67100519E-10     80.3448692     80.3405187      0.0043506        19
  0.77908884E-10     86.5210393     86.5159554      0.0050839        20
  0.91689869E-10     92.6990558     92.6919881      0.0070677        21
  0.92374558E-10     98.8722916     98.8615053      0.0107863        22
  0.92538715E-10    105.0320757    105.0219450      0.0101306        23
  0.92782347E-10    111.2402340    111.2274218      0.0128122        24
  0.97502122E-10    117.3098438    117.2968783      0.0129655        25
  0.98937877E-10    123.5099975    123.4972580      0.0127394        26
  0.10187932E-09    123.6283993    123.6141184      0.0142809        27
  0.10232074E-09    123.5153428    123.5014673      0.0138756        28
  0.11043970E-09    129.8248716    129.8109983      0.0138732        29
  0.11124429E-09    135.8794231    135.8631783      0.0162449        30
  0.11689243E-09    142.0624968    142.0427340      0.0197628        31
  0.11964042E-09    148.3569895    148.3378904      0.0190991        32
  0.12048097E-09    154.3554153    154.3288841      0.0265312        33
  0.12085907E-09    160.5699024    160.5430502      0.0268522        34
  0.13006505E-09    166.7070967    166.6839859      0.0231108        35
  0.13022042E-09    166.8344339    166.8163752      0.0180588        36
  0.13136197E-09    172.9729751    172.9524886      0.0204865        37
  0.13311583E-09    173.2093345    173.1898462      0.0194884        38
  0.13340844E-09    179.4454655    179.4300976      0.0153679        39
  0.14156751E-09    185.7594384    185.7466487      0.0127897        40
  0.14458859E-09    191.9381761    191.9242947      0.0138815        41
  0.14469632E-09    198.0135886    198.0018583      0.0117303        42
  0.14945057E-09    204.3091538    204.2942017      0.0149522        43
  0.15289144E-09    210.4159114    210.3994919      0.0164195        44
  0.16005842E-09    216.6417790    216.6277142      0.0140648        45
  0.17018508E-09    222.8648127    222.8525830      0.0122297        46
  0.17067048E-09    229.1219971    229.1088486      0.0131485        47
  0.17132167E-09    235.1623548    235.1464472      0.0159076        48
  0.17389533E-09    241.3239811    241.3059426      0.0180385        49
  0.17819357E-09    247.5800864    247.5623933      0.0176931        50
  0.17836213E-09    253.8086846    253.7931564      0.0155282        51
  0.17895992E-09    259.9516464    259.9373130      0.0143333        52
  0.18748505E-09    266.1941704    266.1779695      0.0162008        53
  0.19010530E-09    272.4852229    272.4616062      0.0236167        54
  0.19336648E-09    278.4668677    278.4445564      0.0223113        55
  0.19667035E-09    284.6360238    284.6086085      0.0274153        56
  0.20483923E-09    290.7314645    290.6971177      0.0343468        57
  0.20853335E-09    284.6360208    284.6086055      0.0274153        58
