 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.51295259E-11      6.0395264      6.0391257      0.0004007         1
  0.58174336E-11     12.1483918     12.1481465      0.0002454         2
  0.68500017E-11     18.4158794     18.4151783      0.0007011         3
  0.87672565E-11     24.5868034     24.5851112      0.0016922         4
  0.17449924E-10     18.4158704     18.4151693      0.0007011         5
  0.21533810E-10     24.5120186     24.5116240      0.0003946         6
  0.33637966E-10     30.7653345     30.7644903      0.0008442         7
  0.46481332E-10     36.9448956     36.9435521      0.0013436         8
  0.49817275E-10     43.1493471     43.1479472      0.0014000         9
  0.54151719E-10     49.2689031     49.2667722      0.0021309        10
  0.54287551E-10     55.5308121     55.5281456      0.0026666        11
  0.67059386E-10     67.7640863     67.7626279      0.0014585        12
  0.68074224E-10     74.0687164     74.0665409      0.0021756        13
  0.70070676E-10     80.3765164     80.3739484      0.0025680        14
  0.73960662E-10     86.6040770     86.5999261      0.0041510        15
  0.74738404E-10     92.6754465     92.6714326      0.0040139        16
  0.75394747E-10     98.6826234     98.6795890      0.0030344        17
  0.79044068E-10    105.2356945    105.2333298      0.0023647        18
  0.92213893E-10    111.4695062    111.4671792      0.0023270        19
  0.93836893E-10    117.6145670    117.6113963      0.0031707        20
  0.97818645E-10    123.7352035    123.7301466      0.0050568        21
  0.10574046E-09    129.9613936    129.9575421      0.0038516        22
  0.10975275E-09    136.1667588    136.1638890      0.0028698        23
  0.12098748E-09    142.2677626    142.2632116      0.0045510        24
  0.12181739E-09    148.5192046    148.5123265      0.0068780        25
  0.12507011E-09    154.7759847    154.7710979      0.0048868        26
  0.14133350E-09    160.9532396    160.9483004      0.0049392        27
  0.14880375E-09    167.1154213    167.1088681      0.0065532        28
  0.15583067E-09    173.3417376    173.3326355      0.0091020        29
  0.16266008E-09    179.6058910    179.5958767      0.0100142        30
  0.17458737E-09    185.7972183    185.7843406      0.0128777        31
  0.17840629E-09    191.8275140    191.8125686      0.0149455        32
  0.17878275E-09    198.0920845    198.0769594      0.0151251        33
  0.18490513E-09    204.1937087    204.1719710      0.0217377        34
  0.18574692E-09    210.2595393    210.2349995      0.0245398        35
  0.18833632E-09    204.1937093    204.1719716      0.0217377        36
  0.18875415E-09    198.0896161    198.0754944      0.0141218        37
  0.19147729E-09    204.2998947    204.2865364      0.0133583        38
  0.19309052E-09    198.0896038    198.0754818      0.0141220        39
  0.19902456E-09    204.1125079    204.0928629      0.0196451        40
  0.20248935E-09    204.1476577    204.1340402      0.0136175        41
  0.20268441E-09    204.1130482    204.0934232      0.0196250        42
  0.21281524E-09    210.2646354    210.2387360      0.0258994        43
  0.21536836E-09    216.5389364    216.5178851      0.0210513        44
  0.22123181E-09    222.9351443    222.9180823      0.0170620        45
  0.23106252E-09    228.9208009    228.9029793      0.0178217        46
  0.23716638E-09    235.2937244    235.2748861      0.0188384        47
  0.24380557E-09    241.4388827    241.4160381      0.0228447        48
  0.24735241E-09    247.7413042    247.7246930      0.0166112        49
  0.25062625E-09    254.0857160    254.0724383      0.0132777        50
  0.25080996E-09    247.7413046    247.7246934      0.0166112        51
  0.25302999E-09    253.8007866    253.7810671      0.0197195        52
  0.25614456E-09    253.7888783    253.7652260      0.0236523        53
  0.25812685E-09    253.8659865    253.8489733      0.0170132        54
  0.26056805E-09    253.7888772    253.7652250      0.0236522        55
  0.26946137E-09    253.8817518    253.8619547      0.0197971        56
  0.27262373E-09    247.7420723    247.7243342      0.0177381        57
  0.27319118E-09    253.9252623    253.9061243      0.0191381        58
  0.27729277E-09    260.0436048    260.0203786      0.0232261        59
  0.28002128E-09    266.3117484    266.2825766      0.0291718        60
  0.28134867E-09    272.6126296    272.5798891      0.0327405        61
  0.28143969E-09    278.7129614    272.6435152      6.0694462        62
  0.28387374E-09    272.6126186    272.5798784      0.0327402        63
  0.29382087E-09    278.6392977    272.5406606      6.0986370        64
  0.29852355E-09    284.9408928    272.6286048     12.3122880        65
  0.32299567E-09    291.2101952    272.6444392     18.5657561        66
  0.32353540E-09    297.0965699    272.5946177     24.5019522        67
  0.32359422E-09    302.9453038    272.5205966     30.4247073        68
  0.32424899E-09    309.3852163    278.6667056     30.7185107        69
  0.32504033E-09    315.5243037    278.7168491     36.8074545        70
  0.32615957E-09    321.5594006    278.7834829     42.7759177        71
  0.32804732E-09    326.5037002    278.4164526     48.0872476        72
  0.32809528E-09    321.4126528    278.7514543     42.6611985        73
  0.33072916E-09    327.4259553    278.6949402     48.7310151        74
  0.33092268E-09    333.4742628    278.7508159     54.7234470        75
  0.33115912E-09    327.4259717    278.6949410     48.7310308        76
  0.33202366E-09    321.4234934    278.7578883     42.6656050        77
  0.33225279E-09    327.4259099    278.6949072     48.7310028        78
  0.33239163E-09    321.4234916    278.7578874     42.6656042        79
  0.33278506E-09    327.3674833    278.8321294     48.5353539        80
  0.33397541E-09    333.6282142    278.7906105     54.8376037        81
  0.33422559E-09    339.7341276    278.6819475     61.0521802        82
  0.33517704E-09    345.2102873    278.7502735     66.4600137        83
  0.33733635E-09    339.7340613    278.6819137     61.0521476        84
  0.33743443E-09    345.2102883    278.7502730     66.4600153        85
  0.33796591E-09    339.7339996    278.6818800     61.0521197        86
  0.33799879E-09    345.2102894    278.7502725     66.4600169        87
  0.33812907E-09    339.7339343    278.6818452     61.0520892        88
  0.33881040E-09    333.6239687    278.7425459     54.8814228        89
  0.33908172E-09    339.6963307    278.8432001     60.8531306        90
  0.33969192E-09    333.6239829    278.7425476     54.8814353        91
  0.33986046E-09    339.9596442    278.8270604     61.1325839        92
  0.40392713E-09    333.6239827    278.7425479     54.8814348        93
  0.40466112E-09    339.7378242    278.6854798     61.0523443        94
  0.40577178E-09    346.1787392    285.0241221     61.1546171        95
