 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.87560388E-11      6.0326775      6.0322931      0.0003844         1
  0.97777695E-11     12.1688567     12.1685967      0.0002599         2
  0.14609188E-10     18.2990680     18.2975767      0.0014913         3
  0.18091130E-10     24.5063892     24.5041592      0.0022300         4
  0.22777519E-10     30.7951811     30.7919240      0.0032572         5
  0.23449837E-10     36.8486725     36.8447772      0.0038953         6
  0.33213887E-10     30.7951796     30.7919225      0.0032571         7
  0.36933919E-10     36.7804015     36.7771615      0.0032400         8
  0.38666798E-10     43.0268102     43.0227790      0.0040312         9
  0.41268546E-10     36.7804003     36.7771603      0.0032400        10
  0.43904563E-10     36.8167996     36.8140612      0.0027384        11
  0.48899815E-10     43.1628791     43.1594669      0.0034122        12
  0.51276879E-10     49.3114675     49.3082714      0.0031961        13
  0.52438983E-10     55.5108880     55.5062636      0.0046244        14
  0.54153359E-10     61.7018830     61.6957631      0.0061200        15
  0.55670389E-10     67.8330699     67.8244535      0.0086164        16
  0.56002096E-10     74.1270491     74.1194305      0.0076187        17
  0.56376252E-10     80.2512424     80.2420708      0.0091716        18
  0.56741084E-10     86.3378871     86.3251384      0.0127488        19
  0.57903411E-10     92.5709506     92.5597002      0.0112504        20
  0.58342932E-10     98.7667644     98.7513935      0.0153709        21
  0.66262022E-10     92.5709503     92.5596999      0.0112504        22
  0.68477245E-10     86.3823081     86.3697009      0.0126072        23
  0.79459195E-10     92.5392163     92.5267899      0.0124264        24
  0.85202836E-10     98.9808897     98.9704466      0.0104431        25
  0.85878567E-10    104.9723017    104.9621677      0.0101339        26
  0.87551951E-10    105.1443853    105.1351040      0.0092813        27
  0.87718724E-10     98.9169192     98.9102237      0.0066955        28
  0.88361488E-10    105.1119907    105.1051907      0.0068000        29
  0.97264650E-10    111.2426270    111.2338698      0.0087572        30
  0.99215415E-10    117.4178235    117.4084108      0.0094127        31
  0.10363575E-09    123.6567480    123.6472246      0.0095234        32
  0.10679993E-09    129.8293372    129.8218519      0.0074853        33
  0.11998997E-09    123.6567475    123.6472248      0.0095227        34
  0.12381044E-09    129.8202256    129.8088659      0.0113597        35
  0.12929653E-09    136.0247450    136.0099524      0.0147926        36
  0.13233373E-09    142.0602149    142.0439615      0.0162534        37
  0.14257896E-09    148.2907093    148.2738496      0.0168596        38
  0.14445408E-09    154.5366034    154.5190108      0.0175927        39
  0.14602206E-09    160.8137942    160.7988996      0.0148945        40
  0.14690038E-09    166.8096990    166.7942150      0.0154840        41
  0.14834477E-09    173.0648347    173.0440884      0.0207463        42
  0.15277195E-09    179.2847728    179.2675727      0.0172001        43
  0.15391692E-09    185.5787161    185.5643771      0.0143390        44
  0.15526062E-09    179.2847537    179.2675550      0.0171987        45
  0.15955416E-09    185.3567193    185.3350448      0.0216745        46
  0.16655391E-09    191.6626041    191.6425086      0.0200955        47
  0.17055533E-09    197.8558348    197.8374207      0.0184142        48
  0.17512921E-09    204.0441731    204.0266589      0.0175143        49
  0.17987495E-09    210.3393787    210.3246219      0.0147568        50
  0.18023123E-09    204.0441737    204.0266594      0.0175142        51
  0.18286015E-09    197.8501766    197.8318113      0.0183652        52
  0.18634679E-09    204.0202234    204.0064854      0.0137380        53
  0.19172672E-09    210.2632660    210.2532790      0.0099869        54
  0.19343998E-09    216.5279854    216.5169697      0.0110157        55
  0.19738802E-09    222.8782150    222.8693775      0.0088375        56
  0.20828863E-09    228.8470988    228.8392263      0.0078725        57
  0.20924598E-09    235.1579938    235.1501142      0.0078796        58
  0.20981387E-09    235.1592776    235.1503210      0.0089567        59
  0.21065684E-09    235.1579902    235.1501106      0.0078796        60
  0.21673516E-09    241.4478608    241.4423556      0.0055051        61
  0.21748858E-09    247.7000748    247.6964579      0.0036169        62
  0.22781624E-09    253.8957293    253.8913132      0.0044161        63
  0.23588352E-09    260.0106211    260.0056745      0.0049467        64
  0.23867296E-09    259.8844933    259.8791936      0.0052997        65
  0.24874293E-09    266.0453661    266.0388504      0.0065157        66
  0.25118399E-09    265.9595614    265.9526454      0.0069160        67
  0.25171043E-09    259.7702468    259.7615806      0.0086662        68
  0.25293760E-09    266.1850502    266.1750025      0.0100477        69
  0.25992661E-09    259.7703224    259.7616576      0.0086648        70
