 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.87560388E-11      6.0326775      6.0322931      0.0003844         1
  0.97777695E-11     12.1688567     12.1685967      0.0002599         2
  0.14609188E-10     18.2990680     18.2975767      0.0014913         3
  0.18091130E-10     24.5063892     24.5041592      0.0022300         4
  0.22777519E-10     30.7951811     30.7919240      0.0032572         5
  0.23449837E-10     36.8486725     36.8447772      0.0038953         6
  0.33213887E-10     30.7951796     30.7919225      0.0032571         7
  0.36933919E-10     36.7804015     36.7771615      0.0032400         8
  0.38666798E-10     43.0268102     43.0227790      0.0040312         9
  0.41268546E-10     36.7804003     36.7771603      0.0032400        10
  0.43904563E-10     36.8167996     36.8140612      0.0027384        11
  0.48899815E-10     43.1628791     43.1594669      0.0034122        12
  0.51276879E-10     49.3114675     49.3082714      0.0031961        13
  0.52438983E-10     55.5108880     55.5062636      0.0046244        14
  0.54153359E-10     61.7018830     61.6957631      0.0061200        15
  0.55670389E-10     67.8330699     67.8244535      0.0086164        16
  0.56002096E-10     74.1270491     74.1194305      0.0076187        17
  0.56376252E-10     80.2512424     80.2420708      0.0091716        18
  0.56741084E-10     86.3378871     86.3251384      0.0127488        19
  0.57903411E-10     92.5709506     92.5597002      0.0112504        20
  0.58342932E-10     98.7667644     98.7513935      0.0153709        21
  0.66262022E-10     92.5709503     92.5596999      0.0112504        22
  0.68477245E-10     86.3823081     86.3697009      0.0126072        23
  0.79459195E-10     92.5392163     92.5267899      0.0124264        24
  0.85202836E-10     98.9808897     98.9704466      0.0104431        25
  0.85878567E-10    104.9723017    104.9621677      0.0101339        26
  0.87551951E-10    105.1443853    105.1351040      0.0092813        27
  0.87718724E-10     98.9169192     98.9102237      0.0066955        28
  0.88361488E-10    105.1119907    105.1051907      0.0068000        29
  0.97264650E-10    111.2426270    111.2338698      0.0087572        30
  0.99215415E-10    117.4178235    117.4084108      0.0094127        31
  0.10363575E-09    123.6567480    123.6472246      0.0095234        32
  0.10679993E-09    129.8293372    129.8218519      0.0074853        33
  0.11998997E-09    123.6567475    123.6472248      0.0095227        34
  0.12381044E-09    129.8202256    129.8088659      0.0113597        35
  0.12929653E-09    136.0247450    136.0099524      0.0147926        36
  0.13233373E-09    142.0602149    142.0439615      0.0162534        37
  0.14257896E-09    148.2907093    148.2738496      0.0168596        38
  0.14445408E-09    154.5366034    154.5190108      0.0175927        39
  0.14602206E-09    160.8137942    160.7988996      0.0148945        40
  0.14690038E-09    166.8096990    166.7942150      0.0154840        41
  0.14834477E-09    173.0648347    173.0440884      0.0207463        42
  0.15277195E-09    179.2847728    179.2675727      0.0172001        43
